"id","muestra","feature_id","feature_type","conteo_crudo","condicion"
24383,"GLDS-145_rna-seq_GC2-SA-A4","gene-SAR_RS00575","gene",67,"ground"
24384,"GLDS-145_rna-seq_GC2-SA-B1","gene-SAR_RS00575","gene",67,"ground"
24385,"GLDS-145_rna-seq_GC2-SA-B2","gene-SAR_RS00575","gene",61,"ground"
24386,"GLDS-145_rna-seq_GC2-SA-B3","gene-SAR_RS00575","gene",64,"ground"
24387,"GLDS-145_rna-seq_GC2-SA-B4","gene-SAR_RS00575","gene",54,"ground"
24388,"GLDS-145_rna-seq_GC2-SA-B5","gene-SAR_RS00575","gene",67,"ground"
24389,"GLDS-145_rna-seq_GC2-SA-A1","gene-SAR_RS00580","gene",52,"ground"
24390,"GLDS-145_rna-seq_GC2-SA-A2","gene-SAR_RS00580","gene",61,"ground"
24391,"GLDS-145_rna-seq_GC2-SA-A3","gene-SAR_RS00580","gene",50,"ground"
24392,"GLDS-145_rna-seq_GC2-SA-A4","gene-SAR_RS00580","gene",48,"ground"
24393,"GLDS-145_rna-seq_GC2-SA-B1","gene-SAR_RS00580","gene",52,"ground"
24394,"GLDS-145_rna-seq_GC2-SA-B2","gene-SAR_RS00580","gene",47,"ground"
24395,"GLDS-145_rna-seq_GC2-SA-B3","gene-SAR_RS00580","gene",62,"ground"
24396,"GLDS-145_rna-seq_GC2-SA-B4","gene-SAR_RS00580","gene",62,"ground"
24397,"GLDS-145_rna-seq_GC2-SA-B5","gene-SAR_RS00580","gene",64,"ground"
24398,"GLDS-145_rna-seq_GC2-SA-A1","gene-SAR_RS00585","gene",60,"ground"
24399,"GLDS-145_rna-seq_GC2-SA-A2","gene-SAR_RS00585","gene",120,"ground"
24400,"GLDS-145_rna-seq_GC2-SA-A3","gene-SAR_RS00585","gene",73,"ground"
24401,"GLDS-145_rna-seq_GC2-SA-A4","gene-SAR_RS00585","gene",70,"ground"
24402,"GLDS-145_rna-seq_GC2-SA-B1","gene-SAR_RS00585","gene",76,"ground"
24403,"GLDS-145_rna-seq_GC2-SA-B2","gene-SAR_RS00585","gene",63,"ground"
24404,"GLDS-145_rna-seq_GC2-SA-B3","gene-SAR_RS00585","gene",67,"ground"
24405,"GLDS-145_rna-seq_GC2-SA-B4","gene-SAR_RS00585","gene",66,"ground"
24406,"GLDS-145_rna-seq_GC2-SA-B5","gene-SAR_RS00585","gene",102,"ground"
24407,"GLDS-145_rna-seq_GC2-SA-A1","gene-SAR_RS00590","gene",101,"ground"
24408,"GLDS-145_rna-seq_GC2-SA-A2","gene-SAR_RS00590","gene",164,"ground"
24409,"GLDS-145_rna-seq_GC2-SA-A3","gene-SAR_RS00590","gene",117,"ground"
24410,"GLDS-145_rna-seq_GC2-SA-A4","gene-SAR_RS00590","gene",121,"ground"
24411,"GLDS-145_rna-seq_GC2-SA-B1","gene-SAR_RS00590","gene",125,"ground"
24412,"GLDS-145_rna-seq_GC2-SA-B2","gene-SAR_RS00590","gene",95,"ground"
24413,"GLDS-145_rna-seq_GC2-SA-B3","gene-SAR_RS00590","gene",113,"ground"
24414,"GLDS-145_rna-seq_GC2-SA-B4","gene-SAR_RS00590","gene",126,"ground"
24415,"GLDS-145_rna-seq_GC2-SA-B5","gene-SAR_RS00590","gene",173,"ground"
24416,"GLDS-145_rna-seq_GC2-SA-A1","gene-SAR_RS00595","gene",45,"ground"
24417,"GLDS-145_rna-seq_GC2-SA-A2","gene-SAR_RS00595","gene",75,"ground"
24418,"GLDS-145_rna-seq_GC2-SA-A3","gene-SAR_RS00595","gene",51,"ground"
24419,"GLDS-145_rna-seq_GC2-SA-A4","gene-SAR_RS00595","gene",47,"ground"
24420,"GLDS-145_rna-seq_GC2-SA-B1","gene-SAR_RS00595","gene",46,"ground"
24421,"GLDS-145_rna-seq_GC2-SA-B2","gene-SAR_RS00595","gene",53,"ground"
24422,"GLDS-145_rna-seq_GC2-SA-B3","gene-SAR_RS00595","gene",51,"ground"
24423,"GLDS-145_rna-seq_GC2-SA-B4","gene-SAR_RS00595","gene",47,"ground"
24424,"GLDS-145_rna-seq_GC2-SA-B5","gene-SAR_RS00595","gene",68,"ground"
24425,"GLDS-145_rna-seq_GC2-SA-A1","gene-SAR_RS00600","gene",84,"ground"
24426,"GLDS-145_rna-seq_GC2-SA-A2","gene-SAR_RS00600","gene",87,"ground"
24427,"GLDS-145_rna-seq_GC2-SA-A3","gene-SAR_RS00600","gene",65,"ground"
24428,"GLDS-145_rna-seq_GC2-SA-A4","gene-SAR_RS00600","gene",86,"ground"
24429,"GLDS-145_rna-seq_GC2-SA-B1","gene-SAR_RS00600","gene",81,"ground"
24430,"GLDS-145_rna-seq_GC2-SA-B2","gene-SAR_RS00600","gene",77,"ground"
24431,"GLDS-145_rna-seq_GC2-SA-B3","gene-SAR_RS00600","gene",73,"ground"
24432,"GLDS-145_rna-seq_GC2-SA-B4","gene-SAR_RS00600","gene",60,"ground"
24433,"GLDS-145_rna-seq_GC2-SA-B5","gene-SAR_RS00600","gene",87,"ground"
24434,"GLDS-145_rna-seq_GC2-SA-A1","gene-SAR_RS00605","gene",90,"ground"
24435,"GLDS-145_rna-seq_GC2-SA-A2","gene-SAR_RS00605","gene",101,"ground"
24436,"GLDS-145_rna-seq_GC2-SA-A3","gene-SAR_RS00605","gene",66,"ground"
24437,"GLDS-145_rna-seq_GC2-SA-A4","gene-SAR_RS00605","gene",75,"ground"
24438,"GLDS-145_rna-seq_GC2-SA-B1","gene-SAR_RS00605","gene",88,"ground"
24439,"GLDS-145_rna-seq_GC2-SA-B2","gene-SAR_RS00605","gene",79,"ground"
24440,"GLDS-145_rna-seq_GC2-SA-B3","gene-SAR_RS00605","gene",92,"ground"
24441,"GLDS-145_rna-seq_GC2-SA-B4","gene-SAR_RS00605","gene",70,"ground"
24442,"GLDS-145_rna-seq_GC2-SA-B5","gene-SAR_RS00605","gene",82,"ground"
24443,"GLDS-145_rna-seq_GC2-SA-A1","gene-SAR_RS00615","gene",209,"ground"
24444,"GLDS-145_rna-seq_GC2-SA-A2","gene-SAR_RS00615","gene",247,"ground"
24445,"GLDS-145_rna-seq_GC2-SA-A3","gene-SAR_RS00615","gene",195,"ground"
24446,"GLDS-145_rna-seq_GC2-SA-A4","gene-SAR_RS00615","gene",247,"ground"
24447,"GLDS-145_rna-seq_GC2-SA-B1","gene-SAR_RS00615","gene",278,"ground"
24448,"GLDS-145_rna-seq_GC2-SA-B2","gene-SAR_RS00615","gene",165,"ground"
24449,"GLDS-145_rna-seq_GC2-SA-B3","gene-SAR_RS00615","gene",219,"ground"
24450,"GLDS-145_rna-seq_GC2-SA-B4","gene-SAR_RS00615","gene",211,"ground"
24451,"GLDS-145_rna-seq_GC2-SA-B5","gene-SAR_RS00615","gene",212,"ground"
24452,"GLDS-145_rna-seq_GC2-SA-A1","gene-SAR_RS00620","gene",1016,"ground"
24453,"GLDS-145_rna-seq_GC2-SA-A2","gene-SAR_RS00620","gene",645,"ground"
24454,"GLDS-145_rna-seq_GC2-SA-A3","gene-SAR_RS00620","gene",756,"ground"
24455,"GLDS-145_rna-seq_GC2-SA-A4","gene-SAR_RS00620","gene",596,"ground"
24456,"GLDS-145_rna-seq_GC2-SA-B1","gene-SAR_RS00620","gene",912,"ground"
24457,"GLDS-145_rna-seq_GC2-SA-B2","gene-SAR_RS00620","gene",902,"ground"
24458,"GLDS-145_rna-seq_GC2-SA-B3","gene-SAR_RS00620","gene",928,"ground"
24459,"GLDS-145_rna-seq_GC2-SA-B4","gene-SAR_RS00620","gene",801,"ground"
24460,"GLDS-145_rna-seq_GC2-SA-B5","gene-SAR_RS00620","gene",576,"ground"
24461,"GLDS-145_rna-seq_GC2-SA-A1","gene-SAR_RS00630","gene",42,"ground"
24462,"GLDS-145_rna-seq_GC2-SA-A2","gene-SAR_RS00630","gene",50,"ground"
24463,"GLDS-145_rna-seq_GC2-SA-A3","gene-SAR_RS00630","gene",40,"ground"
24464,"GLDS-145_rna-seq_GC2-SA-A4","gene-SAR_RS00630","gene",44,"ground"
24465,"GLDS-145_rna-seq_GC2-SA-B1","gene-SAR_RS00630","gene",31,"ground"
24466,"GLDS-145_rna-seq_GC2-SA-B2","gene-SAR_RS00630","gene",28,"ground"
24467,"GLDS-145_rna-seq_GC2-SA-B3","gene-SAR_RS00630","gene",33,"ground"
24468,"GLDS-145_rna-seq_GC2-SA-B4","gene-SAR_RS00630","gene",33,"ground"
24469,"GLDS-145_rna-seq_GC2-SA-B5","gene-SAR_RS00630","gene",49,"ground"
24470,"GLDS-145_rna-seq_GC2-SA-A1","gene-SAR_RS00635","gene",47,"ground"
24471,"GLDS-145_rna-seq_GC2-SA-A2","gene-SAR_RS00635","gene",62,"ground"
24472,"GLDS-145_rna-seq_GC2-SA-A3","gene-SAR_RS00635","gene",28,"ground"
24473,"GLDS-145_rna-seq_GC2-SA-A4","gene-SAR_RS00635","gene",36,"ground"
24474,"GLDS-145_rna-seq_GC2-SA-B1","gene-SAR_RS00635","gene",30,"ground"
24475,"GLDS-145_rna-seq_GC2-SA-B2","gene-SAR_RS00635","gene",34,"ground"
24476,"GLDS-145_rna-seq_GC2-SA-B3","gene-SAR_RS00635","gene",33,"ground"
24477,"GLDS-145_rna-seq_GC2-SA-B4","gene-SAR_RS00635","gene",25,"ground"
24478,"GLDS-145_rna-seq_GC2-SA-B5","gene-SAR_RS00635","gene",47,"ground"
24479,"GLDS-145_rna-seq_GC2-SA-A1","gene-SAR_RS00640","gene",167,"ground"
24480,"GLDS-145_rna-seq_GC2-SA-A2","gene-SAR_RS00640","gene",233,"ground"
24481,"GLDS-145_rna-seq_GC2-SA-A3","gene-SAR_RS00640","gene",91,"ground"
24482,"GLDS-145_rna-seq_GC2-SA-A4","gene-SAR_RS00640","gene",210,"ground"
24483,"GLDS-145_rna-seq_GC2-SA-B1","gene-SAR_RS00640","gene",167,"ground"
24484,"GLDS-145_rna-seq_GC2-SA-B2","gene-SAR_RS00640","gene",112,"ground"
24485,"GLDS-145_rna-seq_GC2-SA-B3","gene-SAR_RS00640","gene",145,"ground"
24486,"GLDS-145_rna-seq_GC2-SA-B4","gene-SAR_RS00640","gene",164,"ground"
24487,"GLDS-145_rna-seq_GC2-SA-B5","gene-SAR_RS00640","gene",194,"ground"
24488,"GLDS-145_rna-seq_GC2-SA-A1","gene-SAR_RS00645","gene",79,"ground"
24489,"GLDS-145_rna-seq_GC2-SA-A2","gene-SAR_RS00645","gene",117,"ground"
24490,"GLDS-145_rna-seq_GC2-SA-A3","gene-SAR_RS00645","gene",54,"ground"
24491,"GLDS-145_rna-seq_GC2-SA-A4","gene-SAR_RS00645","gene",111,"ground"
24492,"GLDS-145_rna-seq_GC2-SA-B1","gene-SAR_RS00645","gene",83,"ground"
24493,"GLDS-145_rna-seq_GC2-SA-B2","gene-SAR_RS00645","gene",61,"ground"
24494,"GLDS-145_rna-seq_GC2-SA-B3","gene-SAR_RS00645","gene",87,"ground"
24495,"GLDS-145_rna-seq_GC2-SA-B4","gene-SAR_RS00645","gene",77,"ground"
24496,"GLDS-145_rna-seq_GC2-SA-B5","gene-SAR_RS00645","gene",89,"ground"
24497,"GLDS-145_rna-seq_GC2-SA-A1","gene-SAR_RS00650","gene",266,"ground"
24498,"GLDS-145_rna-seq_GC2-SA-A2","gene-SAR_RS00650","gene",368,"ground"
24499,"GLDS-145_rna-seq_GC2-SA-A3","gene-SAR_RS00650","gene",229,"ground"
24500,"GLDS-145_rna-seq_GC2-SA-A4","gene-SAR_RS00650","gene",265,"ground"
24501,"GLDS-145_rna-seq_GC2-SA-B1","gene-SAR_RS00650","gene",313,"ground"
24502,"GLDS-145_rna-seq_GC2-SA-B2","gene-SAR_RS00650","gene",184,"ground"
24503,"GLDS-145_rna-seq_GC2-SA-B3","gene-SAR_RS00650","gene",255,"ground"
24504,"GLDS-145_rna-seq_GC2-SA-B4","gene-SAR_RS00650","gene",245,"ground"
24505,"GLDS-145_rna-seq_GC2-SA-B5","gene-SAR_RS00650","gene",299,"ground"
24506,"GLDS-145_rna-seq_GC2-SA-A1","gene-SAR_RS00655","gene",409,"ground"
24507,"GLDS-145_rna-seq_GC2-SA-A2","gene-SAR_RS00655","gene",454,"ground"
24508,"GLDS-145_rna-seq_GC2-SA-A3","gene-SAR_RS00655","gene",424,"ground"
24509,"GLDS-145_rna-seq_GC2-SA-A4","gene-SAR_RS00655","gene",360,"ground"
24510,"GLDS-145_rna-seq_GC2-SA-B1","gene-SAR_RS00655","gene",505,"ground"
24511,"GLDS-145_rna-seq_GC2-SA-B2","gene-SAR_RS00655","gene",450,"ground"
24512,"GLDS-145_rna-seq_GC2-SA-B3","gene-SAR_RS00655","gene",489,"ground"
24513,"GLDS-145_rna-seq_GC2-SA-B4","gene-SAR_RS00655","gene",497,"ground"
24514,"GLDS-145_rna-seq_GC2-SA-B5","gene-SAR_RS00655","gene",316,"ground"
24515,"GLDS-145_rna-seq_GC2-SA-A1","gene-SAR_RS15840","gene",622,"ground"
24516,"GLDS-145_rna-seq_GC2-SA-A2","gene-SAR_RS15840","gene",334,"ground"
24517,"GLDS-145_rna-seq_GC2-SA-A3","gene-SAR_RS15840","gene",409,"ground"
24518,"GLDS-145_rna-seq_GC2-SA-A4","gene-SAR_RS15840","gene",349,"ground"
24519,"GLDS-145_rna-seq_GC2-SA-B1","gene-SAR_RS15840","gene",650,"ground"
24520,"GLDS-145_rna-seq_GC2-SA-B2","gene-SAR_RS15840","gene",687,"ground"
24521,"GLDS-145_rna-seq_GC2-SA-B3","gene-SAR_RS15840","gene",602,"ground"
24522,"GLDS-145_rna-seq_GC2-SA-B4","gene-SAR_RS15840","gene",579,"ground"
24523,"GLDS-145_rna-seq_GC2-SA-B5","gene-SAR_RS15840","gene",262,"ground"
24524,"GLDS-145_rna-seq_GC2-SA-A1","gene-SAR_RS00665","gene",355,"ground"
24525,"GLDS-145_rna-seq_GC2-SA-A2","gene-SAR_RS00665","gene",367,"ground"
24526,"GLDS-145_rna-seq_GC2-SA-A3","gene-SAR_RS00665","gene",287,"ground"
24527,"GLDS-145_rna-seq_GC2-SA-A4","gene-SAR_RS00665","gene",387,"ground"
24528,"GLDS-145_rna-seq_GC2-SA-B1","gene-SAR_RS00665","gene",469,"ground"
24529,"GLDS-145_rna-seq_GC2-SA-B2","gene-SAR_RS00665","gene",291,"ground"
24530,"GLDS-145_rna-seq_GC2-SA-B3","gene-SAR_RS00665","gene",347,"ground"
24531,"GLDS-145_rna-seq_GC2-SA-B4","gene-SAR_RS00665","gene",415,"ground"
24532,"GLDS-145_rna-seq_GC2-SA-B5","gene-SAR_RS00665","gene",332,"ground"
24533,"GLDS-145_rna-seq_GC2-SA-A1","gene-SAR_RS00675","gene",129,"ground"
24534,"GLDS-145_rna-seq_GC2-SA-A2","gene-SAR_RS00675","gene",97,"ground"
24535,"GLDS-145_rna-seq_GC2-SA-A3","gene-SAR_RS00675","gene",82,"ground"
24536,"GLDS-145_rna-seq_GC2-SA-A4","gene-SAR_RS00675","gene",66,"ground"
24537,"GLDS-145_rna-seq_GC2-SA-B1","gene-SAR_RS00675","gene",102,"ground"
24538,"GLDS-145_rna-seq_GC2-SA-B2","gene-SAR_RS00675","gene",100,"ground"
24539,"GLDS-145_rna-seq_GC2-SA-B3","gene-SAR_RS00675","gene",104,"ground"
24540,"GLDS-145_rna-seq_GC2-SA-B4","gene-SAR_RS00675","gene",98,"ground"
24541,"GLDS-145_rna-seq_GC2-SA-B5","gene-SAR_RS00675","gene",58,"ground"
24542,"GLDS-145_rna-seq_GC2-SA-A1","gene-SAR_RS00680","gene",328,"ground"
24543,"GLDS-145_rna-seq_GC2-SA-A2","gene-SAR_RS00680","gene",330,"ground"
24544,"GLDS-145_rna-seq_GC2-SA-A3","gene-SAR_RS00680","gene",250,"ground"
24545,"GLDS-145_rna-seq_GC2-SA-A4","gene-SAR_RS00680","gene",333,"ground"
24546,"GLDS-145_rna-seq_GC2-SA-B1","gene-SAR_RS00680","gene",324,"ground"
24547,"GLDS-145_rna-seq_GC2-SA-B2","gene-SAR_RS00680","gene",231,"ground"
24548,"GLDS-145_rna-seq_GC2-SA-B3","gene-SAR_RS00680","gene",282,"ground"
24549,"GLDS-145_rna-seq_GC2-SA-B4","gene-SAR_RS00680","gene",295,"ground"
24550,"GLDS-145_rna-seq_GC2-SA-B5","gene-SAR_RS00680","gene",284,"ground"
24551,"GLDS-145_rna-seq_GC2-SA-A1","gene-SAR_RS00685","gene",1338,"ground"
24552,"GLDS-145_rna-seq_GC2-SA-A2","gene-SAR_RS00685","gene",1249,"ground"
24553,"GLDS-145_rna-seq_GC2-SA-A3","gene-SAR_RS00685","gene",1161,"ground"
24554,"GLDS-145_rna-seq_GC2-SA-A4","gene-SAR_RS00685","gene",1124,"ground"
24555,"GLDS-145_rna-seq_GC2-SA-B1","gene-SAR_RS00685","gene",1643,"ground"
24556,"GLDS-145_rna-seq_GC2-SA-B2","gene-SAR_RS00685","gene",1267,"ground"
24557,"GLDS-145_rna-seq_GC2-SA-B3","gene-SAR_RS00685","gene",1281,"ground"
24558,"GLDS-145_rna-seq_GC2-SA-B4","gene-SAR_RS00685","gene",1474,"ground"
24559,"GLDS-145_rna-seq_GC2-SA-B5","gene-SAR_RS00685","gene",1134,"ground"
24560,"GLDS-145_rna-seq_GC2-SA-A1","gene-SAR_RS00690","gene",4046,"ground"
24561,"GLDS-145_rna-seq_GC2-SA-A2","gene-SAR_RS00690","gene",4449,"ground"
24562,"GLDS-145_rna-seq_GC2-SA-A3","gene-SAR_RS00690","gene",3698,"ground"
24563,"GLDS-145_rna-seq_GC2-SA-A4","gene-SAR_RS00690","gene",3638,"ground"
24564,"GLDS-145_rna-seq_GC2-SA-B1","gene-SAR_RS00690","gene",4718,"ground"
24565,"GLDS-145_rna-seq_GC2-SA-B2","gene-SAR_RS00690","gene",4168,"ground"
24566,"GLDS-145_rna-seq_GC2-SA-B3","gene-SAR_RS00690","gene",4317,"ground"
24567,"GLDS-145_rna-seq_GC2-SA-B4","gene-SAR_RS00690","gene",4528,"ground"
24568,"GLDS-145_rna-seq_GC2-SA-B5","gene-SAR_RS00690","gene",3762,"ground"
24569,"GLDS-145_rna-seq_GC2-SA-A1","gene-SAR_RS00695","gene",157,"ground"
24570,"GLDS-145_rna-seq_GC2-SA-A2","gene-SAR_RS00695","gene",177,"ground"
24571,"GLDS-145_rna-seq_GC2-SA-A3","gene-SAR_RS00695","gene",139,"ground"
24572,"GLDS-145_rna-seq_GC2-SA-A4","gene-SAR_RS00695","gene",122,"ground"
24573,"GLDS-145_rna-seq_GC2-SA-B1","gene-SAR_RS00695","gene",153,"ground"
24574,"GLDS-145_rna-seq_GC2-SA-B2","gene-SAR_RS00695","gene",122,"ground"
24575,"GLDS-145_rna-seq_GC2-SA-B3","gene-SAR_RS00695","gene",167,"ground"
24576,"GLDS-145_rna-seq_GC2-SA-B4","gene-SAR_RS00695","gene",167,"ground"
24577,"GLDS-145_rna-seq_GC2-SA-B5","gene-SAR_RS00695","gene",158,"ground"
24578,"GLDS-145_rna-seq_GC2-SA-A1","gene-SAR_RS00700","gene",97,"ground"
24579,"GLDS-145_rna-seq_GC2-SA-A2","gene-SAR_RS00700","gene",127,"ground"
24580,"GLDS-145_rna-seq_GC2-SA-A3","gene-SAR_RS00700","gene",76,"ground"
24581,"GLDS-145_rna-seq_GC2-SA-A4","gene-SAR_RS00700","gene",98,"ground"
24582,"GLDS-145_rna-seq_GC2-SA-B1","gene-SAR_RS00700","gene",112,"ground"
24583,"GLDS-145_rna-seq_GC2-SA-B2","gene-SAR_RS00700","gene",108,"ground"
24584,"GLDS-145_rna-seq_GC2-SA-B3","gene-SAR_RS00700","gene",124,"ground"
24585,"GLDS-145_rna-seq_GC2-SA-B4","gene-SAR_RS00700","gene",122,"ground"
24586,"GLDS-145_rna-seq_GC2-SA-B5","gene-SAR_RS00700","gene",123,"ground"
24587,"GLDS-145_rna-seq_GC2-SA-A1","gene-SAR_RS00705","gene",110,"ground"
24588,"GLDS-145_rna-seq_GC2-SA-A2","gene-SAR_RS00705","gene",87,"ground"
24589,"GLDS-145_rna-seq_GC2-SA-A3","gene-SAR_RS00705","gene",66,"ground"
24590,"GLDS-145_rna-seq_GC2-SA-A4","gene-SAR_RS00705","gene",79,"ground"
24591,"GLDS-145_rna-seq_GC2-SA-B1","gene-SAR_RS00705","gene",108,"ground"
24592,"GLDS-145_rna-seq_GC2-SA-B2","gene-SAR_RS00705","gene",70,"ground"
24593,"GLDS-145_rna-seq_GC2-SA-B3","gene-SAR_RS00705","gene",99,"ground"
24594,"GLDS-145_rna-seq_GC2-SA-B4","gene-SAR_RS00705","gene",88,"ground"
24595,"GLDS-145_rna-seq_GC2-SA-B5","gene-SAR_RS00705","gene",88,"ground"
24596,"GLDS-145_rna-seq_GC2-SA-A1","gene-SAR_RS00710","gene",117,"ground"
24597,"GLDS-145_rna-seq_GC2-SA-A2","gene-SAR_RS00710","gene",105,"ground"
24598,"GLDS-145_rna-seq_GC2-SA-A3","gene-SAR_RS00710","gene",93,"ground"
24599,"GLDS-145_rna-seq_GC2-SA-A4","gene-SAR_RS00710","gene",127,"ground"
24600,"GLDS-145_rna-seq_GC2-SA-B1","gene-SAR_RS00710","gene",127,"ground"
24601,"GLDS-145_rna-seq_GC2-SA-B2","gene-SAR_RS00710","gene",52,"ground"
24602,"GLDS-145_rna-seq_GC2-SA-B3","gene-SAR_RS00710","gene",134,"ground"
24603,"GLDS-145_rna-seq_GC2-SA-B4","gene-SAR_RS00710","gene",114,"ground"
24604,"GLDS-145_rna-seq_GC2-SA-B5","gene-SAR_RS00710","gene",112,"ground"
24605,"GLDS-145_rna-seq_GC2-SA-A1","gene-SAR_RS00715","gene",102,"ground"
24606,"GLDS-145_rna-seq_GC2-SA-A2","gene-SAR_RS00715","gene",138,"ground"
24607,"GLDS-145_rna-seq_GC2-SA-A3","gene-SAR_RS00715","gene",94,"ground"
24608,"GLDS-145_rna-seq_GC2-SA-A4","gene-SAR_RS00715","gene",106,"ground"
24609,"GLDS-145_rna-seq_GC2-SA-B1","gene-SAR_RS00715","gene",71,"ground"
24610,"GLDS-145_rna-seq_GC2-SA-B2","gene-SAR_RS00715","gene",91,"ground"
24611,"GLDS-145_rna-seq_GC2-SA-B3","gene-SAR_RS00715","gene",103,"ground"
24612,"GLDS-145_rna-seq_GC2-SA-B4","gene-SAR_RS00715","gene",79,"ground"
24613,"GLDS-145_rna-seq_GC2-SA-B5","gene-SAR_RS00715","gene",137,"ground"
24614,"GLDS-145_rna-seq_GC2-SA-A1","gene-SAR_RS00720","gene",400,"ground"
24615,"GLDS-145_rna-seq_GC2-SA-A2","gene-SAR_RS00720","gene",375,"ground"
24616,"GLDS-145_rna-seq_GC2-SA-A3","gene-SAR_RS00720","gene",371,"ground"
24617,"GLDS-145_rna-seq_GC2-SA-A4","gene-SAR_RS00720","gene",332,"ground"
24618,"GLDS-145_rna-seq_GC2-SA-B1","gene-SAR_RS00720","gene",454,"ground"
24619,"GLDS-145_rna-seq_GC2-SA-B2","gene-SAR_RS00720","gene",402,"ground"
24620,"GLDS-145_rna-seq_GC2-SA-B3","gene-SAR_RS00720","gene",415,"ground"
24621,"GLDS-145_rna-seq_GC2-SA-B4","gene-SAR_RS00720","gene",400,"ground"
24622,"GLDS-145_rna-seq_GC2-SA-B5","gene-SAR_RS00720","gene",333,"ground"
24623,"GLDS-145_rna-seq_GC2-SA-A1","gene-SAR_RS00725","gene",134,"ground"
24624,"GLDS-145_rna-seq_GC2-SA-A2","gene-SAR_RS00725","gene",127,"ground"
24625,"GLDS-145_rna-seq_GC2-SA-A3","gene-SAR_RS00725","gene",106,"ground"
24626,"GLDS-145_rna-seq_GC2-SA-A4","gene-SAR_RS00725","gene",135,"ground"
24627,"GLDS-145_rna-seq_GC2-SA-B1","gene-SAR_RS00725","gene",168,"ground"
24628,"GLDS-145_rna-seq_GC2-SA-B2","gene-SAR_RS00725","gene",105,"ground"
24629,"GLDS-145_rna-seq_GC2-SA-B3","gene-SAR_RS00725","gene",109,"ground"
24630,"GLDS-145_rna-seq_GC2-SA-B4","gene-SAR_RS00725","gene",136,"ground"
24631,"GLDS-145_rna-seq_GC2-SA-B5","gene-SAR_RS00725","gene",127,"ground"
24632,"GLDS-145_rna-seq_GC2-SA-A1","gene-SAR_RS00730","gene",588,"ground"
24633,"GLDS-145_rna-seq_GC2-SA-A2","gene-SAR_RS00730","gene",808,"ground"
24634,"GLDS-145_rna-seq_GC2-SA-A3","gene-SAR_RS00730","gene",510,"ground"
24635,"GLDS-145_rna-seq_GC2-SA-A4","gene-SAR_RS00730","gene",720,"ground"
24636,"GLDS-145_rna-seq_GC2-SA-B1","gene-SAR_RS00730","gene",788,"ground"
24637,"GLDS-145_rna-seq_GC2-SA-B2","gene-SAR_RS00730","gene",460,"ground"
24638,"GLDS-145_rna-seq_GC2-SA-B3","gene-SAR_RS00730","gene",579,"ground"
24639,"GLDS-145_rna-seq_GC2-SA-B4","gene-SAR_RS00730","gene",631,"ground"
24640,"GLDS-145_rna-seq_GC2-SA-B5","gene-SAR_RS00730","gene",642,"ground"
24641,"GLDS-145_rna-seq_GC2-SA-A1","gene-SAR_RS00735","gene",1931,"ground"
24642,"GLDS-145_rna-seq_GC2-SA-A2","gene-SAR_RS00735","gene",1052,"ground"
24643,"GLDS-145_rna-seq_GC2-SA-A3","gene-SAR_RS00735","gene",1365,"ground"
24644,"GLDS-145_rna-seq_GC2-SA-A4","gene-SAR_RS00735","gene",934,"ground"
24645,"GLDS-145_rna-seq_GC2-SA-B1","gene-SAR_RS00735","gene",1385,"ground"
24646,"GLDS-145_rna-seq_GC2-SA-B2","gene-SAR_RS00735","gene",1205,"ground"
24647,"GLDS-145_rna-seq_GC2-SA-B3","gene-SAR_RS00735","gene",2029,"ground"
24648,"GLDS-145_rna-seq_GC2-SA-B4","gene-SAR_RS00735","gene",1400,"ground"
24649,"GLDS-145_rna-seq_GC2-SA-B5","gene-SAR_RS00735","gene",900,"ground"
24650,"GLDS-145_rna-seq_GC2-SA-A1","gene-SAR_RS00740","gene",1712,"ground"
24651,"GLDS-145_rna-seq_GC2-SA-A2","gene-SAR_RS00740","gene",1381,"ground"
24652,"GLDS-145_rna-seq_GC2-SA-A3","gene-SAR_RS00740","gene",1524,"ground"
24653,"GLDS-145_rna-seq_GC2-SA-A4","gene-SAR_RS00740","gene",1565,"ground"
24654,"GLDS-145_rna-seq_GC2-SA-B1","gene-SAR_RS00740","gene",2167,"ground"
24655,"GLDS-145_rna-seq_GC2-SA-B2","gene-SAR_RS00740","gene",1503,"ground"
24656,"GLDS-145_rna-seq_GC2-SA-B3","gene-SAR_RS00740","gene",1638,"ground"
24657,"GLDS-145_rna-seq_GC2-SA-B4","gene-SAR_RS00740","gene",2184,"ground"
24658,"GLDS-145_rna-seq_GC2-SA-B5","gene-SAR_RS00740","gene",1114,"ground"
24659,"GLDS-145_rna-seq_GC2-SA-A1","gene-SAR_RS00745","gene",2274,"ground"
24660,"GLDS-145_rna-seq_GC2-SA-A2","gene-SAR_RS00745","gene",1728,"ground"
24661,"GLDS-145_rna-seq_GC2-SA-A3","gene-SAR_RS00745","gene",2004,"ground"
24662,"GLDS-145_rna-seq_GC2-SA-A4","gene-SAR_RS00745","gene",2045,"ground"
24663,"GLDS-145_rna-seq_GC2-SA-B1","gene-SAR_RS00745","gene",2794,"ground"
24664,"GLDS-145_rna-seq_GC2-SA-B2","gene-SAR_RS00745","gene",1933,"ground"
24665,"GLDS-145_rna-seq_GC2-SA-B3","gene-SAR_RS00745","gene",2189,"ground"
24666,"GLDS-145_rna-seq_GC2-SA-B4","gene-SAR_RS00745","gene",2702,"ground"
